0.000	13.374
1.000	13.178
2.000	13.178
3.000	13.178
4.000	13.178
5.000	13.178
6.000	13.178
7.000	13.178
8.000	13.178
9.000	13.178
10.000	13.178
11.000	13.178
12.000	13.178
13.000	13.178
14.000	13.178
15.000	13.178
16.000	13.178
17.000	13.173
18.000	13.173
19.000	13.171
20.000	13.169
21.000	13.169
22.000	13.168
23.000	13.166
24.000	13.166
25.000	13.165
26.000	13.164
27.000	13.162
28.000	13.162
29.000	13.161
30.000	13.160
31.000	13.160
32.000	13.158
33.000	13.157
34.000	13.157
35.000	13.156
36.000	13.155
37.000	13.154
38.000	13.154
39.000	13.152
40.000	13.151
41.000	13.151
42.000	13.150
43.000	13.149
44.000	13.148
45.000	13.148
46.000	13.147
47.000	13.146
48.000	13.146
49.000	13.145
50.000	13.144
51.000	13.144
52.000	13.143
53.000	13.142
54.000	13.141
55.000	13.141
56.000	13.140
57.000	13.139
58.000	13.139
59.000	13.138
60.000	13.136
61.000	13.135
62.000	13.135
63.000	13.133
64.000	13.131
65.000	13.131
66.000	13.130
67.000	13.129
68.000	13.129
69.000	13.128
70.000	13.127
71.000	13.127
72.000	13.127
73.000	13.125
74.000	13.124
75.000	13.124
76.000	13.121
77.000	13.119
78.000	13.116
79.000	13.116
80.000	13.113
81.000	13.111
82.000	13.111
83.000	13.108
84.000	13.105
85.000	13.105
86.000	13.103
87.000	13.100
88.000	13.096
89.000	13.096
90.000	13.088
91.000	13.081
92.000	13.081
93.000	13.074
94.000	13.067
95.000	13.067
96.000	13.060
97.000	13.053
98.000	13.046
99.000	13.046
100.000	13.039
101.000	13.032
102.000	13.032
103.000	13.025
104.000	13.019
105.000	13.012
106.000	13.012
107.000	13.006
108.000	12.999
109.000	12.999
110.000	12.990
111.000	12.982
112.000	12.982
113.000	12.973
114.000	12.964
115.000	12.954
116.000	12.954
117.000	12.944
118.000	12.933
119.000	12.899
120.000	12.889
121.000	12.878
122.000	12.867
123.000	12.867
124.000	12.856
125.000	12.844
126.000	12.578
127.000	12.566
128.000	12.553
129.000	12.553
130.000	12.540
131.000	12.527
132.000	12.514
133.000	12.514
134.000	12.499
135.000	12.485
136.000	12.485
137.000	12.471
138.000	12.456
139.000	12.440
140.000	12.440
141.000	12.425
142.000	12.410
143.000	12.410
144.000	12.394
145.000	12.378
146.000	12.378
147.000	12.361
148.000	12.344
149.000	12.327
150.000	12.327
151.000	12.310
152.000	12.293
153.000	12.293
154.000	12.275
155.000	12.257
156.000	12.257
157.000	12.239
158.000	12.220
159.000	12.202
160.000	12.169
161.000	12.151
162.000	12.131
163.000	12.131
164.000	12.112
165.000	12.092
166.000	12.073
167.000	11.998
168.000	11.978
169.000	11.958
170.000	11.958
171.000	11.939
172.000	11.918
173.000	11.805
174.000	11.784
175.000	11.764
176.000	11.743
177.000	11.743
178.000	11.723
179.000	11.703
180.000	11.677
181.000	11.656
182.000	11.635
183.000	11.613
184.000	11.541
185.000	11.519
186.000	11.497
187.000	11.488
188.000	11.466
189.000	11.445
190.000	11.445
191.000	11.423
192.000	11.402
193.000	11.381
194.000	11.381
195.000	11.359
196.000	11.340
197.000	11.340
198.000	11.320
199.000	11.301
200.000	11.281
201.000	11.281
202.000	11.261
203.000	11.239
204.000	11.237
205.000	11.215
206.000	11.193
207.000	11.124
208.000	11.102
209.000	11.081
210.000	11.058
211.000	11.058
212.000	11.034
213.000	11.010
214.000	11.010
215.000	10.986
216.000	10.963
217.000	10.911
218.000	10.887
219.000	10.862
220.000	10.837
221.000	10.807
222.000	10.783
223.000	10.758
224.000	10.732
225.000	10.707
226.000	10.681
227.000	10.656
228.000	10.656
229.000	10.630
230.000	10.604
231.000	10.604
232.000	10.578
233.000	10.553
234.000	10.553
235.000	10.527
236.000	10.502
237.000	10.477
238.000	10.477
239.000	10.451
240.000	10.426
241.000	10.426
242.000	10.401
243.000	10.376
244.000	10.351
245.000	10.347
246.000	10.323
247.000	10.297
248.000	10.297
249.000	10.272
250.000	10.247
251.000	10.247
252.000	10.222
253.000	10.197
254.000	10.172
255.000	10.172
256.000	10.146
257.000	10.121
258.000	10.121
259.000	10.096
260.000	10.071
261.000	10.046
262.000	10.000
263.000	9.975
264.000	9.950
265.000	9.950
266.000	9.926
267.000	9.901
268.000	9.901
269.000	9.876
270.000	9.852
271.000	9.827
272.000	9.827
273.000	9.803
274.000	9.778
275.000	9.778
276.000	9.753
277.000	9.729
278.000	9.729
279.000	9.705
280.000	9.681
281.000	9.657
282.000	9.657
283.000	9.633
284.000	9.609
285.000	9.426
286.000	9.403
287.000	9.379
288.000	9.355
289.000	9.355
290.000	9.332
291.000	9.309
292.000	9.169
293.000	9.145
294.000	9.122
295.000	9.104
296.000	9.080
297.000	9.057
298.000	9.034
299.000	9.034
300.000	9.011
301.000	8.989
302.000	8.989
303.000	8.966
304.000	8.944
305.000	8.922
306.000	8.844
307.000	8.822
308.000	8.801
309.000	8.733
310.000	8.711
311.000	8.689
312.000	8.650
313.000	8.628
314.000	8.606
315.000	8.585
316.000	8.585
317.000	8.563
318.000	8.540
319.000	8.522
320.000	8.500
321.000	8.478
322.000	8.456
323.000	8.456
324.000	8.434
325.000	8.413
326.000	8.320
327.000	8.299
328.000	8.277
329.000	8.277
330.000	8.256
331.000	8.234
332.000	8.212
333.000	8.178
334.000	8.156
335.000	8.135
336.000	8.135
337.000	8.113
338.000	8.091
339.000	8.064
340.000	8.042
341.000	8.021
342.000	7.998
343.000	7.998
344.000	7.977
345.000	7.955
346.000	7.901
347.000	7.879
348.000	7.859
349.000	7.838
350.000	7.755
351.000	7.735
352.000	7.714
353.000	7.659
354.000	7.639
355.000	7.618
356.000	7.565
357.000	7.544
358.000	7.524
359.000	7.503
360.000	7.500
361.000	7.479
362.000	7.459
363.000	7.459
364.000	7.438
365.000	7.418
366.000	7.398
367.000	7.398
368.000	7.378
369.000	7.358
370.000	7.358
371.000	7.338
372.000	7.318
373.000	7.318
374.000	7.298
375.000	7.279
376.000	7.259
377.000	7.259
378.000	7.239
379.000	7.219
380.000	7.219
381.000	7.199
382.000	7.179
383.000	7.159
384.000	7.159
385.000	7.139
386.000	7.119
387.000	7.119
388.000	7.099
389.000	7.080
390.000	7.080
391.000	7.060
392.000	7.041
393.000	7.022
394.000	7.022
395.000	7.002
396.000	6.983
397.000	6.983
398.000	6.963
399.000	6.944
400.000	6.944
401.000	6.925
402.000	6.905
403.000	6.886
404.000	6.886
405.000	6.868
406.000	6.851
407.000	6.851
408.000	6.833
409.000	6.815
410.000	6.797
411.000	6.727
412.000	6.709
413.000	6.691
414.000	6.691
415.000	6.673
416.000	6.656
417.000	6.656
418.000	6.638
419.000	6.620
420.000	6.603
421.000	6.457
422.000	6.441
423.000	6.424
424.000	6.424
425.000	6.408
426.000	6.392
427.000	6.375
428.000	6.375
429.000	6.359
430.000	6.343
431.000	6.343
432.000	6.327
433.000	6.312
434.000	6.312
435.000	6.296
436.000	6.280
437.000	6.265
438.000	6.265
439.000	6.249
440.000	6.234
441.000	6.234
442.000	6.218
443.000	6.203
444.000	6.188
445.000	6.188
446.000	6.173
447.000	6.158
448.000	6.158
449.000	6.143
450.000	6.128
451.000	6.128
452.000	6.114
453.000	6.099
454.000	6.084
455.000	6.084
456.000	6.070
457.000	6.056
458.000	6.056
459.000	6.041
460.000	6.027
461.000	6.027
462.000	6.012
463.000	5.998
464.000	5.984
465.000	5.984
466.000	5.970
467.000	5.955
468.000	5.955
469.000	5.941
470.000	5.927
471.000	5.914
472.000	5.914
473.000	5.900
474.000	5.886
475.000	5.886
476.000	5.873
477.000	5.859
478.000	5.859
479.000	5.846
480.000	5.833
481.000	5.819
482.000	5.819
483.000	5.806
484.000	5.793
485.000	5.793
486.000	5.780
487.000	5.768
488.000	5.755
489.000	5.755
490.000	5.742
491.000	5.730
492.000	5.730
493.000	5.717
494.000	5.704
495.000	5.704
496.000	5.692
497.000	5.679
498.000	5.667
499.000	5.667
500.000	5.654
501.000	5.642
502.000	5.592
503.000	5.580
504.000	5.567
505.000	5.555
506.000	5.540
507.000	5.527
508.000	5.515
509.000	5.497
510.000	5.485
511.000	5.473
512.000	5.473
513.000	5.461
514.000	5.449
515.000	5.438
516.000	5.354
517.000	5.342
518.000	5.331
519.000	5.331
520.000	5.320
521.000	5.308
522.000	5.271
523.000	5.259
524.000	5.248
525.000	5.237
526.000	5.237
527.000	5.225
528.000	5.214
529.000	5.214
530.000	5.203
531.000	5.192
532.000	5.181
533.000	5.181
534.000	5.170
535.000	5.159
536.000	5.159
537.000	5.149
538.000	5.138
539.000	5.138
540.000	5.127
541.000	5.117
542.000	5.107
543.000	5.107
544.000	5.096
545.000	5.086
546.000	5.084
547.000	5.073
548.000	5.063
549.000	5.053
550.000	5.053
551.000	5.043
552.000	5.033
553.000	5.033
554.000	5.024
555.000	5.014
556.000	5.014
557.000	5.004
558.000	4.994
559.000	4.984
560.000	4.984
561.000	4.974
562.000	4.965
563.000	4.965
564.000	4.955
565.000	4.945
566.000	4.935
567.000	4.905
568.000	4.896
569.000	4.886
570.000	4.886
571.000	4.877
572.000	4.868
573.000	4.868
574.000	4.858
575.000	4.849
576.000	4.839
577.000	4.839
578.000	4.829
579.000	4.819
580.000	4.750
581.000	4.740
582.000	4.730
583.000	4.720
584.000	4.720
585.000	4.710
586.000	4.701
587.000	4.701
588.000	4.691
589.000	4.681
590.000	4.681
591.000	4.671
592.000	4.662
593.000	4.652
594.000	4.652
595.000	4.642
596.000	4.633
597.000	4.633
598.000	4.623
599.000	4.614
600.000	4.552
601.000	4.543
602.000	4.534
603.000	4.524
604.000	4.524
605.000	4.515
606.000	4.506
607.000	4.506
608.000	4.497
609.000	4.488
610.000	4.479
611.000	4.479
612.000	4.470
613.000	4.461
614.000	4.461
615.000	4.453
616.000	4.445
617.000	4.435
618.000	4.427
619.000	4.419
620.000	4.411
621.000	4.411
622.000	4.403
623.000	4.394
624.000	4.394
625.000	4.386
626.000	4.377
627.000	4.369
628.000	4.330
629.000	4.322
630.000	4.313
631.000	4.313
632.000	4.305
633.000	4.296
634.000	4.296
635.000	4.287
636.000	4.279
637.000	4.271
638.000	4.271
639.000	4.263
640.000	4.255
641.000	4.255
642.000	4.247
643.000	4.240
644.000	4.232
645.000	4.232
646.000	4.224
647.000	4.217
648.000	4.217
649.000	4.209
650.000	4.202
651.000	4.162
652.000	4.154
653.000	4.147
654.000	4.140
655.000	4.140
656.000	4.133
657.000	4.126
658.000	4.072
659.000	4.065
660.000	4.058
661.000	4.058
662.000	4.051
663.000	4.043
664.000	4.036
665.000	4.036
666.000	4.029
667.000	4.022
668.000	4.022
669.000	4.014
670.000	4.006
671.000	3.999
672.000	3.999
673.000	3.992
674.000	3.984
675.000	3.984
676.000	3.977
677.000	3.969
678.000	3.969
679.000	3.962
680.000	3.955
681.000	3.948
682.000	3.948
683.000	3.941
684.000	3.934
685.000	3.934
686.000	3.927
687.000	3.920
688.000	3.913
689.000	3.913
690.000	3.906
691.000	3.898
692.000	3.898
693.000	3.891
694.000	3.884
695.000	3.884
696.000	3.878
697.000	3.871
698.000	3.864
699.000	3.864
700.000	3.857
701.000	3.850
702.000	3.850
703.000	3.843
704.000	3.837
705.000	3.830
706.000	3.830
707.000	3.824
708.000	3.817
709.000	3.817
710.000	3.810
711.000	3.804
712.000	3.804
713.000	3.797
714.000	3.791
715.000	3.784
716.000	3.784
717.000	3.778
718.000	3.772
719.000	3.772
720.000	3.765
721.000	3.759
722.000	3.759
723.000	3.753
724.000	3.747
725.000	3.741
726.000	3.741
727.000	3.735
728.000	3.729
729.000	3.712
730.000	3.707
731.000	3.701
732.000	3.695
733.000	3.695
734.000	3.689
735.000	3.683
736.000	3.683
737.000	3.677
738.000	3.671
739.000	3.671
740.000	3.665
741.000	3.659
742.000	3.653
743.000	3.639
744.000	3.634
745.000	3.628
746.000	3.628
747.000	3.622
748.000	3.616
749.000	3.610
750.000	3.610
751.000	3.604
752.000	3.598
753.000	3.598
754.000	3.592
755.000	3.587
756.000	3.587
757.000	3.581
758.000	3.575
759.000	3.569
760.000	3.569
761.000	3.564
762.000	3.558
763.000	3.558
764.000	3.552
765.000	3.547
766.000	3.541
767.000	3.541
768.000	3.535
769.000	3.530
770.000	3.530
771.000	3.524
772.000	3.518
773.000	3.518
774.000	3.513
775.000	3.507
776.000	3.502
777.000	3.502
778.000	3.496
779.000	3.491
780.000	3.491
781.000	3.486
782.000	3.480
783.000	3.480
784.000	3.475
785.000	3.469
786.000	3.464
787.000	3.464
788.000	3.458
789.000	3.453
790.000	3.453
791.000	3.447
792.000	3.442
793.000	3.437
794.000	3.437
795.000	3.431
796.000	3.426
797.000	3.426
798.000	3.420
799.000	3.415
800.000	3.415
801.000	3.410
802.000	3.405
803.000	3.399
804.000	3.399
805.000	3.394
806.000	3.389
807.000	3.389
808.000	3.384
809.000	3.379
810.000	3.374
811.000	3.374
812.000	3.369
813.000	3.363
814.000	3.304
815.000	3.299
816.000	3.293
817.000	3.293
818.000	3.288
819.000	3.283
820.000	3.278
821.000	3.278
822.000	3.273
823.000	3.268
824.000	3.268
825.000	3.263
826.000	3.258
827.000	3.253
828.000	3.253
829.000	3.248
830.000	3.243
831.000	3.243
832.000	3.238
833.000	3.233
834.000	3.233
835.000	3.228
836.000	3.223
837.000	3.218
838.000	3.218
839.000	3.213
840.000	3.209
841.000	3.209
842.000	3.204
843.000	3.199
844.000	3.199
845.000	3.194
846.000	3.190
847.000	3.185
848.000	3.185
849.000	3.180
850.000	3.175
851.000	3.175
852.000	3.171
853.000	3.166
854.000	3.161
855.000	3.161
856.000	3.156
