0.000	23.558
1.000	23.557
2.000	23.556
3.000	23.555
4.000	23.554
5.000	23.553
6.000	23.552
7.000	23.551
8.000	23.550
9.000	23.549
10.000	23.549
11.000	23.548
12.000	23.547
13.000	23.546
14.000	23.545
15.000	23.544
16.000	23.543
17.000	23.542
18.000	23.541
19.000	23.540
20.000	23.539
21.000	23.538
22.000	23.537
23.000	23.536
24.000	23.535
25.000	23.534
26.000	23.533
27.000	23.533
28.000	23.532
29.000	23.531
30.000	23.530
31.000	23.529
32.000	23.528
33.000	23.527
34.000	23.526
35.000	23.525
36.000	23.524
37.000	23.523
38.000	23.522
39.000	23.521
40.000	23.520
41.000	23.519
42.000	23.518
43.000	23.518
44.000	23.517
45.000	23.516
46.000	23.515
47.000	23.514
48.000	23.513
49.000	23.512
50.000	23.511
51.000	23.510
52.000	23.509
53.000	23.508
54.000	23.507
55.000	23.506
56.000	23.505
57.000	23.504
58.000	23.503
59.000	23.502
60.000	23.502
61.000	23.501
62.000	23.500
63.000	23.499
64.000	23.498
65.000	23.497
66.000	23.496
67.000	23.495
68.000	23.494
69.000	23.493
70.000	23.492
71.000	23.491
72.000	23.490
73.000	23.489
74.000	23.488
75.000	23.487
76.000	23.486
77.000	23.486
78.000	23.485
79.000	23.484
80.000	23.483
81.000	23.482
82.000	23.481
83.000	23.480
84.000	23.479
85.000	23.478
86.000	23.477
87.000	23.476
88.000	23.475
89.000	23.474
90.000	23.473
91.000	23.472
92.000	23.471
93.000	23.471
94.000	23.470
95.000	23.469
96.000	23.468
97.000	23.467
98.000	23.466
99.000	23.465
100.000	23.464
101.000	23.463
102.000	23.462
103.000	23.461
104.000	23.460
105.000	23.459
106.000	23.458
107.000	23.457
108.000	23.456
109.000	23.455
110.000	23.455
111.000	23.454
112.000	23.453
113.000	23.452
114.000	23.451
115.000	23.450
116.000	23.449
117.000	23.448
118.000	23.447
119.000	23.446
120.000	23.445
121.000	23.444
122.000	23.443
123.000	23.442
124.000	23.441
125.000	23.440
126.000	23.439
127.000	23.439
128.000	23.438
129.000	23.437
130.000	23.436
131.000	23.435
132.000	23.434
133.000	23.433
134.000	23.432
135.000	23.431
136.000	23.430
137.000	23.429
138.000	23.428
139.000	23.427
140.000	23.426
141.000	23.425
142.000	23.424
143.000	23.424
144.000	23.423
145.000	23.422
146.000	23.421
147.000	23.420
148.000	23.419
149.000	23.418
150.000	23.417
151.000	23.416
152.000	23.415
153.000	23.414
154.000	23.413
155.000	23.412
156.000	23.411
157.000	23.410
158.000	23.409
159.000	23.408
160.000	23.408
161.000	23.407
162.000	23.406
163.000	23.405
164.000	23.404
165.000	23.403
166.000	23.402
167.000	23.401
168.000	23.400
169.000	23.399
170.000	23.398
171.000	23.397
172.000	23.396
173.000	23.395
174.000	23.394
175.000	23.393
176.000	23.392
177.000	23.392
178.000	23.391
179.000	23.390
180.000	23.389
181.000	23.388
182.000	23.387
183.000	23.386
184.000	23.385
185.000	23.384
186.000	23.383
187.000	23.382
188.000	23.381
189.000	23.380
190.000	23.379
191.000	23.378
